parcel,address,2021_land,2021_building,2021_total,2020_land,2020_building,2020_total,lat,lng
048 F020003,501 Cumberland Ave,43180.0,172720.0,215900.0,24700.0,98600.0,123300.0,43.655188,-70.269134
048 F021001,497 Cumberland Ave,220500.0,1565200.0,1785700.0,67500.0,577800.0,645300.0,43.655224,-70.268975
048 F022001,493 Cumberland Ave,230500.0,734100.0,964600.0,68400.0,300600.0,369000.0,43.65526,-70.268767
048 F023001,489 Cumberland Ave,305000.0,661800.0,966800.0,153200.0,257600.0,410800.0,43.655276,-70.268534
048 F024001,485 Cumberland Ave,230500.0,3100100.0,3330600.0,68400.0,1122300.0,1190700.0,43.655342,-70.268382
048 F025001,481 Cumberland Ave,301300.0,685800.0,987100.0,151400.0,309700.0,461100.0,43.655329,-70.268163
048 F027001,477 Cumberland Ave,239900.0,539900.0,779800.0,62000.0,231900.0,293900.0,43.655357,-70.267989
053 C003001,857 Congress St,139600.0,244200.0,383800.0,67000.0,99300.0,166300.0,43.655023,-70.275083
053 C015001,863 Congress St,205500.0,769900.0,975400.0,99900.0,351600.0,451500.0,43.65499,-70.275419
053 C016001,861 Congress St,160000.0,989300.0,1149300.0,59600.0,310900.0,370500.0,43.655017,-70.275264
053 C017001,853 Congress St,59000.0,600.0,59600.0,22900.0,460.0,23360.0,43.655044,-70.274973
053 C018001,847 Congress St,246100.0,831400.0,1077500.0,69700.0,298500.0,368200.0,43.655017,-70.274804
053 C020001,845 Congress St,133900.0,339800.0,473700.0,64100.0,194700.0,258800.0,43.654991,-70.274472
053 C021001,841 Congress St,285500.0,383200.0,668700.0,68100.0,198500.0,266600.0,43.654946,-70.274312
053 C022001,837 Congress St,137800.0,396400.0,534200.0,66000.0,198200.0,264200.0,43.654919,-70.274169
053 C023001,835 Congress St,135500.0,450800.0,586300.0,64900.0,238000.0,302900.0,43.654889,-70.274051
053 C024001,829 Congress St,464300.0,1378000.0,1842300.0,232200.0,475000.0,707200.0,43.654811,-70.27386
053 C032001,823 Congress St,329500.0,693200.0,1022700.0,164800.0,329100.0,493900.0,43.654733,-70.273583
053 C034001,817 Congress St,245500.0,1391400.0,1636900.0,69600.0,414300.0,483900.0,43.654614,-70.273364
053 C036001,813 Congress St,176200.0,35700.0,211900.0,59200.0,30860.0,90060.0,43.654528,-70.273104
053 C038001,807 Congress St,230700.0,1137100.0,1367800.0,68400.0,397900.0,466300.0,43.654404,-70.272933
053 C040001,803 Congress St,199400.0,516900.0,716300.0,77500.0,305200.0,382700.0,43.654326,-70.272802
053 E003001,25 Crescent St,327400.0,2896300.0,3223700.0,187000.0,2800600.0,2987600.0,43.654502,-70.275394
053 E008001,19 Crescent St,198500.0,515800.0,714300.0,64600.0,240100.0,304700.0,43.65452,-70.275158
053 F001001,832 Congress St,398100.0,1623300.0,2021400.0,211100.0,956300.0,1167400.0,43.654671,-70.274854
053 F007001,9 Crescent St,294700.0,349000.0,643700.0,148200.0,126500.0,274700.0,43.654442,-70.274639
053 F008001,3 Crescent St,278500.0,532400.0,810900.0,140300.0,143200.0,283500.0,43.654323,-70.274272
053 F009001,5 Crescent St,279200.0,521900.0,801100.0,140600.0,184800.0,325400.0,43.65437,-70.274424
053 H005001,2 Crescent St,265700.0,389800.0,655500.0,134000.0,141400.0,275400.0,43.654155,-70.274531
053 I001011,887 Congress St,131100.0,524200.0,655300.0,51000.0,375700.0,426700.0,43.654879,-70.277476
053 I001021,887 Congress St,526300.0,2105100.0,2631400.0,205000.0,1508600.0,1713600.0,43.654879,-70.277476
053 I001023,887 Congress St,168800.0,675000.0,843800.0,55000.0,494500.0,549500.0,43.654879,-70.277476
053 I001024,887 Congress St,33600.0,134200.0,167800.0,11000.0,98300.0,109300.0,43.654879,-70.277476
053 I001031,887 Congress St,411700.0,1646900.0,2058600.0,150000.0,1143000.0,1293000.0,43.654879,-70.277476
053 I001032,887 Congress St,175600.0,702600.0,878200.0,65000.0,486600.0,551600.0,43.654879,-70.277476
053 I001033,887 Congress St,204900.0,819400.0,1024300.0,74000.0,593100.0,667100.0,43.654879,-70.277476
053 I001041,887 Congress St,472700.0,1890600.0,2363300.0,175000.0,1309400.0,1484400.0,43.654879,-70.277476
053 I001044,887 Congress St,247200.0,988600.0,1235800.0,95000.0,681200.0,776200.0,43.654879,-70.277476
053 I001G01,887 Congress St,2035600.0,8142300.0,10177900.0,450000.0,4311300.0,4761300.0,43.654879,-70.277476
053 I001SL1,887 Congress St,88200.0,352800.0,441000.0,35000.0,274300.0,309300.0,43.654879,-70.277476
053 I016001,879 Congress St,206700.0,486700.0,693400.0,65700.0,180800.0,246500.0,43.654726,-70.276376
053 I020001,871 Congress St,169200.0,1035100.0,1204300.0,60800.0,424000.0,484800.0,43.654823,-70.275945
053 I021001,867 Congress St,148000.0,328700.0,476700.0,84600.0,156300.0,240900.0,43.654896,-70.275843
054 A001001,818 Congress St,288000.0,1152000.0,1440000.0,147500.0,902900.0,1050400.0,43.654332,-70.273672
054 A003001,814 Congress St,135100.0,476400.0,611500.0,64700.0,239100.0,303800.0,43.654224,-70.273514
054 A004001,812 Congress St,231600.0,464900.0,696500.0,115800.0,183300.0,299100.0,43.65416,-70.273423
054 A005001,810 Congress St,140200.0,475500.0,615700.0,67300.0,243900.0,311200.0,43.65415,-70.273313
054 A007001,804 Congress St,333500.0,1328300.0,1661800.0,166800.0,515000.0,681800.0,43.654029,-70.273143
054 F001001,794 Congress St,732000.0,8017100.0,8749100.0,366000.0,4500700.0,4866700.0,43.653398,-70.272544
054 F002001,790 Congress St,336200.0,874800.0,1211000.0,168100.0,351300.0,519400.0,43.653725,-70.272478
054 F004001,784 Congress St,520500.0,1399300.0,1919800.0,282000.0,1302100.0,1584100.0,43.653389,-70.272173
054 F008001,772 Congress St,254300.0,275000.0,529300.0,145400.0,254300.0,399700.0,43.65351,-70.271851
054 F011001,764 Congress St,297000.0,1127700.0,1424700.0,33200.0,598300.0,631500.0,43.653437,-70.271509
054 F012001,762 Congress St,269000.0,574800.0,843800.0,135700.0,205100.0,340800.0,43.653373,-70.271376
054 F013001,760 Congress St,273600.0,547800.0,821400.0,137900.0,195400.0,333300.0,43.653331,-70.271279
054 G001001,754 Congress St,441500.0,243500.0,685000.0,244600.0,117800.0,362400.0,43.653119,-70.271
054 G004001,742 Congress St,233100.0,182800.0,415900.0,130900.0,105700.0,236600.0,43.653074,-70.270577
054 G006001,92 Carleton St,255000.0,742300.0,997300.0,127500.0,217300.0,344800.0,43.652898,-70.270586
054 G008001,88 Carleton St,304000.0,764600.0,1068600.0,152000.0,352900.0,504900.0,43.652835,-70.270725
054 G011001,84 Carleton St,397200.0,3912900.0,4310100.0,198600.0,1251300.0,1449900.0,43.65265,-70.270752
055 A003001,11 Carleton St,307400.0,879900.0,1187300.0,153700.0,279500.0,433200.0,43.650011,-70.270667
055 A004001,17 Carleton St,421900.0,5134600.0,5556500.0,210900.0,2172400.0,2383300.0,43.650248,-70.270501
055 B002001,41 Carleton St,278500.0,550200.0,828700.0,140300.0,207200.0,347500.0,43.651214,-70.270639
055 B005001,59 Carleton St,375100.0,2754700.0,3129800.0,186500.0,1552700.0,1739200.0,43.651751,-70.270675
055 B075001,43 Carleton St,288000.0,506800.0,794800.0,145000.0,207200.0,352200.0,43.651283,-70.270643
055 C001001,71 Carleton St,264500.0,344100.0,608600.0,133500.0,151100.0,284600.0,43.652234,-70.270432
055 C002001,75 Carleton St,273200.0,405600.0,678800.0,137700.0,171900.0,309600.0,43.652341,-70.270381
055 C003001,77 Carleton St,277200.0,648800.0,926000.0,139700.0,253100.0,392800.0,43.652423,-70.270336
055 C004001,83 Carleton St,278100.0,444200.0,722300.0,140100.0,181700.0,321800.0,43.652515,-70.270277
055 C005001,85 Carleton St,66100.0,1100.0,67200.0,34700.0,720.0,35420.0,43.652594,-70.270238
055 C006001,89 Carleton St,251500.0,777500.0,1029000.0,154100.0,287700.0,441800.0,43.652693,-70.270241
055 C009001,730 Congress St,467500.0,7655100.0,8122600.0,354300.0,2565000.0,2919300.0,43.652884,-70.269952
055 D006001,722 Congress St,197100.0,136800.0,333900.0,109500.0,115700.0,225200.0,43.652839,-70.269442
055 D016001,714 Congress St,529300.0,456900.0,986200.0,61100.0,338000.0,399100.0,43.652838,-70.269096
055 E026001,704 Congress St,991400.0,51000.0,1042400.0,550800.0,103900.0,654700.0,43.652693,-70.268368
055 E030001,690 Congress St,104600.0,11000.0,115600.0,40200.0,7280.0,47480.0,43.652882,-70.267871
055 E031001,696 Congress St,18600.0,2100.0,20700.0,7300.0,1380.0,8680.0,43.652847,-70.267998
055 E032001,696 Congress St,212800.0,846400.0,1059200.0,107100.0,264600.0,371700.0,43.652847,-70.267998
055 E033001,690 Congress St,307900.0,3174800.0,3482700.0,153900.0,1339900.0,1493800.0,43.652882,-70.267871
055 E035001,684 Congress St,223300.0,1406200.0,1629500.0,124000.0,585200.0,709200.0,43.652905,-70.267578
056 A013001,39 Cushman St,260900.0,463600.0,724500.0,131700.0,153600.0,285300.0,43.649245,-70.269345
056 A014001,33 Cushman St,305000.0,387000.0,692000.0,153200.0,148500.0,301700.0,43.649353,-70.269154
056 A015271,27 Cushman St,50400.0,201600.0,252000.0,32400.0,129500.0,161900.0,43.649479,-70.26894
056 A015272,27 Cushman St,46200.0,184800.0,231000.0,29500.0,118100.0,147600.0,43.649479,-70.26894
056 A015273,27 Cushman St,51480.0,205920.0,257400.0,33100.0,132400.0,165500.0,43.649479,-70.26894
056 A015291,29 Cushman St,50900.0,203600.0,254500.0,32700.0,130800.0,163500.0,43.649447,-70.269007
056 A015292,29 Cushman St,52560.0,210240.0,262800.0,33800.0,135400.0,169200.0,43.649447,-70.269007
056 A015293,29 Cushman St,48420.0,193680.0,242100.0,31100.0,124400.0,155500.0,43.649447,-70.269007
056 A015311,31 Cushman St,58400.0,233600.0,292000.0,40600.0,162500.0,203100.0,43.649431,-70.269044
056 A015312,31 Cushman St,97860.0,391440.0,489300.0,59800.0,239400.0,299200.0,43.649431,-70.269044
056 A018001,25 Cushman St,46760.0,187040.0,233800.0,30900.0,123500.0,154400.0,43.649565,-70.26881
056 A018002,25 Cushman St,81720.0,326880.0,408600.0,56900.0,227600.0,284500.0,43.649565,-70.26881
056 A018003,25 Cushman St,38240.0,152960.0,191200.0,20800.0,83300.0,104100.0,43.649565,-70.26881
056 A018004,25 Cushman St,38180.0,152720.0,190900.0,21600.0,86200.0,107800.0,43.649565,-70.26881
056 B007001,184 Clark St,248200.0,638300.0,886500.0,124100.0,256100.0,380200.0,43.650329,-70.268706
056 B015001,11 Cushman St,309500.0,532600.0,842100.0,155300.0,208900.0,364200.0,43.649763,-70.268375
056 B017001,9 Cushman St,276900.0,403700.0,680600.0,139500.0,183900.0,323400.0,43.649834,-70.268299
056 B018001,170 Clark St,295700.0,772900.0,1068600.0,147900.0,248900.0,396800.0,43.650063,-70.26819
056 B020001,7 Cushman St,254600.0,189300.0,443900.0,128600.0,74700.0,203300.0,43.649878,-70.268149
056 B021001,168 Clark St,275700.0,394700.0,670400.0,138900.0,162900.0,301800.0,43.649983,-70.268014
056 B022001,174 Clark St,268900.0,123800.0,392700.0,135600.0,68900.0,204500.0,43.650009,-70.26836
056 C009001,189 Clark St,258000.0,354100.0,612100.0,130200.0,135300.0,265500.0,43.650666,-70.268706
056 C010001,185 Clark St,272000.0,448400.0,720400.0,137100.0,201300.0,338400.0,43.650586,-70.268554
056 D001001,50 Cushman St,311300.0,848000.0,1159300.0,156200.0,373700.0,529900.0,43.648846,-70.269428
056 D002001,46 Cushman St,75060.0,300240.0,375300.0,44700.0,178800.0,223500.0,43.648916,-70.269294
056 D002002,46 Cushman St,53120.0,212480.0,265600.0,30900.0,123500.0,154400.0,43.648916,-70.269294
056 D002003,46 Cushman St,46780.0,187120.0,233900.0,26900.0,107600.0,134500.0,43.648916,-70.269294
056 D002004,46 Cushman St,55620.0,222480.0,278100.0,32500.0,129900.0,162400.0,43.648916,-70.269294
056 D003001,42 Cushman St,291100.0,477000.0,768100.0,146500.0,183600.0,330100.0,43.648957,-70.269149
056 D004001,38 Cushman St,293700.0,460400.0,754100.0,147700.0,222000.0,369700.0,43.649066,-70.269092
056 D005001,36 Cushman St,301600.0,426700.0,728300.0,151600.0,194400.0,346000.0,43.649135,-70.268969
056 D006001,32 Cushman St,306200.0,683200.0,989400.0,153100.0,251100.0,404200.0,43.649204,-70.268834
056 D007001,30 Cushman St,276900.0,389300.0,666200.0,125600.0,150500.0,276100.0,43.649229,-70.268674
056 D008001,26 Cushman St,292500.0,863100.0,1155600.0,147100.0,412800.0,559900.0,43.649267,-70.268529
056 D020001,22 Cushman St,307500.0,1048500.0,1356000.0,153700.0,238600.0,392300.0,43.649392,-70.268466
056 D022001,18 Cushman St,302900.0,487200.0,790100.0,152200.0,222300.0,374500.0,43.649442,-70.268259
056 D024001,16 Cushman St,287200.0,585500.0,872700.0,144600.0,234200.0,378800.0,43.649496,-70.268114
056 D026001,12 Cushman St,286600.0,341300.0,627900.0,144300.0,146900.0,291200.0,43.649618,-70.268056
056 D027001,8 Cushman St,289000.0,492100.0,781100.0,145500.0,187900.0,333400.0,43.649645,-70.267943
056 D028001,162 Clark St,283200.0,167900.0,451100.0,142600.0,59800.0,202400.0,43.649855,-70.267763
056 D034001,154 Clark St,206500.0,445000.0,651500.0,147500.0,211300.0,358800.0,43.649691,-70.267487
056 D035001,146 Clark St,312200.0,727900.0,1040100.0,156100.0,233000.0,389100.0,43.649577,-70.267211
056 D036001,150 Clark St,256400.0,330500.0,586900.0,129500.0,135100.0,264600.0,43.649649,-70.267352
056 D040001,28 Cushman St,205200.0,210600.0,415800.0,89600.0,121300.0,210900.0,43.649073,-70.268523
056 G031001,136 Clark St,259300.0,277400.0,536700.0,130900.0,95600.0,226500.0,43.649357,-70.266751
056 G044001,140 Clark St,261900.0,570300.0,832200.0,132200.0,159200.0,291400.0,43.649443,-70.266918
057 C009001,116 Clark St,291700.0,443100.0,734800.0,146800.0,176900.0,323700.0,43.64889,-70.265907
057 C010001,112 Clark St,75880.0,303520.0,379400.0,54400.0,217500.0,271900.0,43.648796,-70.265812
057 C010002,112 Clark St,74140.0,296560.0,370700.0,52600.0,210400.0,263000.0,43.648796,-70.265812
057 C010003,112 Clark St,67840.0,271360.0,339200.0,51300.0,205300.0,256600.0,43.648796,-70.265812
057 C015001,108 Clark St,290200.0,413500.0,703700.0,146000.0,182700.0,328700.0,43.648712,-70.265677
057 C016001,106 Clark St,289000.0,421100.0,710100.0,145500.0,186200.0,331700.0,43.64866,-70.265567
057 C017001,104 Clark St,294900.0,548200.0,843100.0,148300.0,171000.0,319300.0,43.648586,-70.265469
057 C033001,98 Clark St,280700.0,355800.0,636500.0,141400.0,167300.0,308700.0,43.648492,-70.265225
057 C034001,94 Clark St,279400.0,406600.0,686000.0,140700.0,162400.0,303100.0,43.648424,-70.26507
057 C035001,92 Clark St,284800.0,475300.0,760100.0,143400.0,187500.0,330900.0,43.648383,-70.264965
057 D009001,119 Clark St,286400.0,429100.0,715500.0,129800.0,133100.0,262900.0,43.649199,-70.265772
057 D017001,109 Clark St,256200.0,131000.0,387200.0,82800.0,61800.0,144600.0,43.648947,-70.265436
058 A027002,42 Clark St,48700.0,194800.0,243500.0,45300.0,181200.0,226500.0,43.64726,-70.26293
058 A027003,42 Clark St,48700.0,194800.0,243500.0,45300.0,181200.0,226500.0,43.64726,-70.26293
058 A027004,42 Clark St,42160.0,168640.0,210800.0,38800.0,155400.0,194200.0,43.64726,-70.26293
058 A028001,36 Clark St,304000.0,482900.0,786900.0,122200.0,213500.0,335700.0,43.64736,-70.26296
058 A029001,32 Clark St,288900.0,780400.0,1069300.0,145400.0,315400.0,460800.0,43.64827,-70.26637
058 B010001,43 Clark St,279000.0,227000.0,506000.0,140600.0,98300.0,238900.0,43.64756,-70.26265
058 B011001,39 Clark St,295000.0,333000.0,628000.0,148400.0,136300.0,284700.0,43.64756,-70.26265
058 B012001,33 Clark St,279000.0,435900.0,714900.0,140600.0,173600.0,314200.0,43.64735,-70.26236
058 E002001,555 Commercial St,287700.0,2983500.0,3271200.0,194000.0,1115000.0,1309000.0,43.64754,-70.2602
061 B004001,22 Clifford St,350300.0,1066500.0,1416800.0,210800.0,454000.0,664800.0,43.646687,-70.271404
062 A012001,33 Carroll St,390700.0,835000.0,1225700.0,283300.0,384400.0,667700.0,43.648467,-70.272384
062 B019001,15 Carroll St,368000.0,441600.0,809600.0,242600.0,188900.0,431500.0,43.648472,-70.271466
062 B020001,13 Carroll St,348100.0,669600.0,1017700.0,206900.0,285600.0,492500.0,43.648476,-70.271312
062 B021001,11 Carroll St,345200.0,605100.0,950300.0,201600.0,279700.0,481300.0,43.648473,-70.27122
062 B022001,7 Carroll St,308200.0,483300.0,791500.0,230400.0,258500.0,488900.0,43.648481,-70.271039
062 B023001,5 Carroll St,340800.0,589200.0,930000.0,193800.0,199200.0,393000.0,43.648471,-70.270961
062 B024001,3 Carroll St,340000.0,628600.0,968600.0,192200.0,213600.0,405800.0,43.648468,-70.270878
062 B025001,1 Carroll St,346500.0,739400.0,1085900.0,203900.0,308000.0,511900.0,43.648442,-70.270784
062 D015001,32 Carroll St,5900.0,21800.0,27700.0,4900.0,18600.0,23500.0,43.648104,-70.272342
062 E001001,22 Carroll St,133900.0,535600.0,669500.0,102300.0,409100.0,511400.0,43.64805,-70.271547
062 E001002,22 Carroll St,123560.0,494240.0,617800.0,97900.0,391700.0,489600.0,43.64805,-70.271547
062 E001003,22 Carroll St,91600.0,366600.0,458200.0,61700.0,246600.0,308300.0,43.64805,-70.271547
062 E001004,22 Carroll St,118560.0,474240.0,592800.0,88300.0,353300.0,441600.0,43.64805,-70.271547
062 E001005,22 Carroll St,137380.0,549520.0,686900.0,108100.0,432300.0,540400.0,43.64805,-70.271547
062 E001006,22 Carroll St,121000.0,484000.0,605000.0,93900.0,375500.0,469400.0,43.64805,-70.271547
062 E001008,22 Carroll St,133160.0,532640.0,665800.0,91800.0,367000.0,458800.0,43.64805,-70.271547
062 E001009,22 Carroll St,143100.0,572500.0,715600.0,179800.0,719200.0,899000.0,43.64805,-70.271547
062 E001010,22 Carroll St,125420.0,501680.0,627100.0,97600.0,390500.0,488100.0,43.64805,-70.271547
062 E001011,22 Carroll St,138300.0,553300.0,691600.0,72000.0,287800.0,359800.0,43.64805,-70.271547
062 E009001,21 Clifford St,385100.0,290100.0,675200.0,273300.0,150700.0,424000.0,43.64698,-70.271664
062 E01101E,15 Clifford St,114820.0,459280.0,574100.0,73600.0,294400.0,368000.0,43.647178,-70.271247
062 E01101W,15 Clifford St,118600.0,474400.0,593000.0,76100.0,259300.0,335400.0,43.647178,-70.271247
062 E01102E,15 Clifford St,115580.0,462320.0,577900.0,75100.0,300300.0,375400.0,43.647178,-70.271247
062 E01102W,15 Clifford St,119360.0,477440.0,596800.0,76100.0,304500.0,380600.0,43.647178,-70.271247
062 E01103E,15 Clifford St,115580.0,462320.0,577900.0,74000.0,296100.0,370100.0,43.647178,-70.271247
062 E01103W,15 Clifford St,119360.0,477440.0,596800.0,76100.0,304500.0,380600.0,43.647178,-70.271247
062 E014001,5 Clifford St,355700.0,544900.0,900600.0,220500.0,236300.0,456800.0,43.647283,-70.270999
063 A015001,146 Chadwick St,345700.0,402700.0,748400.0,202500.0,163300.0,365800.0,43.651884,-70.274731
063 A016001,140 Chadwick St,238700.0,616100.0,854800.0,123000.0,388000.0,511000.0,43.651717,-70.274771
063 A018001,132 Chadwick St,413300.0,703400.0,1116700.0,311100.0,214800.0,525900.0,43.651456,-70.27479
063 A019001,128 Chadwick St,360000.0,553900.0,913900.0,151600.0,244700.0,396300.0,43.6513,-70.274786
063 B001001,135 Chadwick St,498900.0,7637200.0,8136100.0,360200.0,3547500.0,3907700.0,43.651568,-70.274005
063 B003001,125 Chadwick St,374900.0,723600.0,1098500.0,255000.0,317500.0,572500.0,43.651174,-70.274282
063 B004001,119 Chadwick St,357500.0,496600.0,854100.0,223800.0,243400.0,467200.0,43.651025,-70.274263
063 D013001,60 Carleton St,308600.0,459800.0,768400.0,154900.0,163300.0,318200.0,43.651753,-70.271181
063 D014001,54 Carleton St,292600.0,331500.0,624100.0,147200.0,122000.0,269200.0,43.651641,-70.271136
063 D015001,52 Carleton St,292700.0,435500.0,728200.0,146400.0,197200.0,343600.0,43.651517,-70.271311
063 D016001,50 Carleton St,296600.0,742700.0,1039300.0,149200.0,336000.0,485200.0,43.651419,-70.271196
063 D017001,46 Carleton St,292700.0,904000.0,1196700.0,146400.0,519500.0,665900.0,43.6513,-70.271183
